id,year,majortopic,subtopic,description,filter_eu,var2,var3,var4,var5_1,var5_2,var5_3,var5_4,var5_5,var5_6,var5_7,var5_8,var5_9,var5_10,var5_11,var5_12,var5_13,var5_14,var5_15,var5_16,var5_17,var5_21,var6,var7,var8_1,var8_2,var8_3,var8_4,var8_5,var8_6,var8_7,var8_8,var8_9,var8_10,var8_11,var8_12,var8_13,var8_14,var8_15,var8_16,var9,var10,var15,var16,var17,var18,var19,var20,calendar_year,var14
3723,2010,6,604,Forslag til folketingsbeslutning om bedre forhold for forsørgere på erhvervsuddannelserne.,0,84,840100,1,1,1,0,999,999,1,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,8,2,31,3,,Om bedre forhold for forsørgere på erhvervsuddannelserne.,604,,2011,3/31/2011
3737,2010,14,1406,"Forslag til folketingsbeslutning om forrentning af lejers indbetalinger til depositum, forudbetalt leje og udvendig og indvendig vedligeholdelse.",0,84,840114,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,11,2,1,4,,"Om forrentning af lejers indbetalinger til depositum, forudbetalt leje og udvendig og indvendig vedligeholdelse.",1406,,2011,4/1/2011
3739,2010,2,200,Forslag til folketingsbeslutning om oprettelse af et frihedsråd til fremme af frihedsrettigheder.,0,84,840116,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,7,2,1,4,,Om oprettelse af et frihedsråd.,200,,2011,4/1/2011
3735,2010,20,2002,"Forslag til folketingsbeslutning om at gøre sproget på offentlige hjemmesider og i offentlige breve, vejledninger, formularer og lign. mere forståeligt for borgerne.",0,84,840112,1,1,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,8,2,1,4,,Om sproget på offentlige hjemmesider m.v.,2002,,2011,4/1/2011
3731,2010,7,703,Forslag til folketingsbeslutning om en ny ansvarsfordeling for håndtering af elskrot.,0,84,840108,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,7,2,1,4,,Om en ny ansvarsfordeling for håndtering af elskrot.,703,,2011,4/1/2011
3736,2010,20,2012,Forslag til folketingsbeslutning om etablering af en pulje til genoprettelse af nedlagte valgsteder.,0,84,840113,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,14,2,1,4,,Om nedlagte valgsteder.,2012,,2011,4/1/2011
3742,2010,10,1005,Forslag til folketingsbeslutning om omstrukturering af ordningen om rejsetidskompensation gældende for jernbanerejser.,0,84,840119,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,3,2,1,4,,Om omstrukturering af ordningen om rejsetidskompensation gældende for jernbanerejser.,1005,,2011,4/1/2011
3732,2010,21,2101,Forslag til folketingsbeslutning om nationalparker på havet.,0,84,840109,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,9,2,1,4,,Om nationalparker på havet.,2101,,2011,4/1/2011
3740,2010,13,1399,Forslag til folketingsbeslutning om at forbedre tilbuddene på landets voldtægtscentre.,0,84,840117,1,0,0,0,999,999,1,999,0,999,999,0,0,999,999,0,0,0,,0,1,,,,,,,,,,,,,,,,,13,2,1,4,6/1/2011,Om at forbedre tilbuddene på landets voldtægtscentre.,1399,,2011,4/1/2011
3741,2010,10,1005,Forslag til folketingsbeslutning om udbygning og opgradering af jernbanen Odense-Svendborg.,0,84,840118,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,5,2,1,4,,Om udbygning og opgradering af jernbanen Odense-Svendborg.,1005,,2011,4/1/2011
3745,2010,8,800,Forslag til folketingsbeslutning om en national strategi for øget olieindvinding til finansiering af velfærd og overgangen til vedvarende energi,0,84,840122,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,0,2,1,4,,Om en national strategi for øget olieindvinding til finansiering af velfærd og overgangen til vedvarende energi,800,,2011,4/1/2011
3738,2010,14,1499,Forslag til folketingsbeslutning om forbedring af lejeres tryghed og retsstilling ved fraflytning af private udlejningsboliger.,0,84,840115,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,7,2,1,4,,Om forbedring af lejeres tryghed og retsstilling ved fraflytning af private udlejningsboliger.,1499,,2011,4/1/2011
3743,2010,6,601,Forslag til folketingsbeslutning om oprettelse af yderligere studiepladser på maskinmesteruddannelsen.,0,84,840120,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,8,2,1,4,5/27/2011,Om maskinmesteruddannelsen.,601,,2011,4/1/2011
3730,2010,3,322,"Forslag til folketingsbeslutning om ventetidsgaranti for børn, der er visiteret til at få en insulinpumpe.",0,84,840107,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,6,2,1,4,,"Om ventetidsgaranti for børn, der er visiteret til at få en insulinpumpe.",322,,2011,4/1/2011
3733,2010,7,709,Forslag til folketingsbeslutning om nedsættelse af en naturøkonomisk kommission.,0,84,840110,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,6,2,1,4,,Om nedsættelse af en naturøkonomisk kommission.,709,,2011,4/1/2011
3744,2010,3,324,Forslag til folketingsbeslutning om fritagelse for modregning i kontanthjælp af erstatning for kritisk sygdom.,0,84,840121,1,0,0,0,999,999,1,999,0,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,7,2,1,4,5/30/2011,Om fritagelse for modregning i kontanthjælp af erstatning for kritisk sygdom.,324,,2011,4/1/2011
3734,2010,14,1406,Forslag til folketingsbeslutning om afbureaukratisering og forenkling af ansøgning om boligstøtte.,0,84,840111,1,1,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,8,2,1,4,,Om afbureaukratisering og forenkling af ansøgning om boligstøtte.,1406,,2011,4/1/2011
3749,2010,5,501,Forslag til folketingsbeslutning om sikring af den nødvendige beskyttelse af gravide frisører.,0,84,840126,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,5,2,5,4,,Forslag til folketingsbeslutning om sikring af den nødvendige beskyttelse af gravide frisører.,501,,2011,4/5/2011
3746,2010,7,704,Forslag til folketingsbeslutning om substitution af kræftfremkaldende stoffer m.v.,0,84,840123,1,0,0,0,999,999,1,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,9,2,5,4,,Om substitution af kræftfremkaldende stoffer m.v.,704,,2011,4/5/2011
3748,2010,12,1299,Forslag til folketingsbeslutning om stalking.,0,84,840125,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,6,2,5,4,,Om stalking.,1299,,2011,4/5/2011
3747,2010,12,1210,Forslag til folketingsbeslutning om afskaffelse af forældelsesfristen i pædofilsager.,0,84,840124,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,11,2,5,4,,Om afskaffelse af forældelsesfristen i pædofilsager.,1210,,2011,4/5/2011
3750,2010,3,322,Forslag til folketingsbeslutning om indsats for øget kvalitet i rengøringen på sygehuse.,0,84,840127,1,0,0,0,999,999,1,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,0,2,6,4,,Om øget kvalitet i rengøringen på sygehuse.,322,,2011,4/6/2011
3751,2010,12,1211,Forslag til folketingsbeslutning om dna-registrering.,0,84,840128,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,11,2,7,4,5/30/2011,Om dna-registrering.,1211,,2011,4/7/2011
3752,2010,12,1210,"Forslag til folketingsbeslutning om en styrket indsats over for forbrydelser motiveret af offerets seksualitet, etnicitet m.v. (hadforbrydelser).",0,84,840129,1,0,0,0,999,999,1,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,13,2,7,4,,Om hadforbrydelser.,1210,,2011,4/7/2011
3753,2010,3,331,Forslag til folketingsbeslutning om styrkelse af inkontinensindsatsen.,0,84,840130,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,4,2,12,4,,Om styrkelse af inkontinensindsatsen.,337,,2011,4/12/2011
3754,2010,1,107,Forslag til folketingsbeslutning om multinationale selskabers skattebetaling.,0,84,840131,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,10,2,12,4,,Om multinationale selskabers skattebetaling.,107,,2011,4/12/2011
3755,2010,10,1002,Forslag til folketingsbeslutning om indførelse af el- og hybridbiler i taxavognparkerne i de største danske byer.,0,84,840132,1,0,1,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,5,2,13,4,,Om el- og hybridbiler i taxavognparkerne.,1002,,2011,4/13/2011
3756,2010,4,405,Forslag til folketingsbeslutning om samlestalde og dyretransporter.,0,84,840133,1,1,0,0,999,999,1,999,0,999,999,0,1,999,999,0,1,0,,0,2,,,,,,,,,,,,,,,,,19,2,15,4,5/30/2011,Om samlestalde og dyretransporter.,406,,2011,4/15/2011
3757,2010,7,708,Forslag til folketingsbeslutning om en national handlingsplan mod radon i bygninger.,0,84,840134,1,1,0,0,999,999,1,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,0,2,3,5,,Om en national handlingsplan mod radon i bygninger.,708,,2011,5/3/2011
3758,2010,21,2105,"Forslag til folketingsbeslutning om ændring af forretningsorden for Folketinget, folketingsbeslutning om nedsættelse af et udvalg vedrørende grønlandske forhold og folketingsbeslutning om nedsættelse af et udvalg vedrørende færøske forhold.",0,84,840135,3,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,1,,,,,,,,,,,,,,,,,4,2,11,5,5/19/2011,Om nedsættelse af et udvalg vedrørende grønlandske og færøske forhold.,2105,,2011,5/11/2011
3761,2010,3,331,Forslag til folketingsbeslutning om sikring af implementeringen af et nationalt forløbsprogram for muskel- og skeletsygdomme inden udgangen af 2012.,0,84,840138,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,5,2,12,5,,Om sikring af implementeringen af et nationalt forløbsprogram for muskel- og skeletsygdomme.,337,,2011,5/12/2011
3760,2010,3,399,Forslag til folketingsbeslutning om en øget indsats over for allergikere.,0,84,840137,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,5,2,12,5,,Om en øget indsats over for allergikere.,399,,2011,5/12/2011
3759,2010,10,1002,Forslag til folketingsbeslutning om skærpet straf for at køre uden kørtkort m.v.,0,84,840136,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,0,2,12,5,,Om skærpet straf for at køre uden kørekort m.v.,1002,,2011,5/12/2011
3762,2010,1,105,Forslag til folketingsbeslutning i henhold til grundlovens § 47 med hensyn til statsregnskabet for finansåret 2009.,0,84,840139,3,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,1,,,,,,,,,,,,,,,,,2,2,19,5,6/1/2011,Om statsregnskabet for finansåret 2009.,105,,2011,5/19/2011
3763,2010,14,1401,Forslag til folketingsbeslutning om et enklere grundlag for beskatning af fast ejendom.,0,84,840140,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,1,,,,,,,,,,,,,,,,,23,2,30,5,6/24/2011,Om et enklere grundlag for beskatning af fast ejendom.,1411,,2011,5/30/2011
3764,2010,17,1707,Forslag til folketingsbeslutning om afskaffelse af multimedieskatten.,0,84,840141,1,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,1,,0,3,,,,,,,,,,,,,,,,,2,2,1,6,6/24/2011,Om afskaffelse af multimedieskatten.,1707,,2011,6/1/2011
3766,2010,20,2011,Forslag til folketingsbeslutning om ministres og folketingsmedlemmers pensionsvilkår.,0,84,840143,1,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,1,,0,3,,,,,,,,,,,,,,,,,11,2,1,6,,Om ministres og folketingsmedlemmers pensionsvilkår.,2011,,2011,6/1/2011
3765,2010,7,798,Forslag til folketingsbeslutning om en uvildig undersøgelse af Penkowasagen.,0,84,840142,1,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,1,,0,3,,,,,,,,,,,,,,,,,0,2,1,6,,Om en uvildig undersøgelse af Penkowasagen.,798,,2011,6/1/2011
3767,2010,19,1929,"Forslag til folketingsbeslutning om opfordring til at trække aktstykke 128 af 12. maj 2011 om permanent toldkontrol i Danmark (styrket grænsekontrol) tilbage fra Finansudvalget med henblik på at styrke forudsætningerne for en mobil, fleksibel og efterretn",0,84,840144,1,1,1,0,999,999,1,999,0,999,999,0,0,999,999,0,1,0,,0,2,,,,,,,,,,,,,,,,,49,2,14,6,7/1/2011,Om opfordring til at trække aktstykke 128 af 12. maj 2011 om permanent toldkontrol i Danmark (styrket grænsekontrol).,1929,,2011,6/14/2011
3768,2010,20,2012,Indstilling fra Udvalget til Prøvelse af Valgene om folketingsvalget den 15. september 2011.,0,85,850001,3,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,1,,,,,,,,,,,,,,,,,2,2,29,9,9/30/2011,Indstilling om folketingsvalget den 15. september 2011 fra Udvalget til Prøvelse af Valgene.,2012,,2011,9/29/2011
3769,2011,2,200,Forslag til folketingsbeslutning om et mindretals adgang til at kræve igangsættelse af en uafhængig kommissionsundersøgelse.,0,86,860001,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,13,2,12,10,,Om et mindretals adgang til at kræve igangsættelse af en uafhængig kommissionsundersøgelse.,200,,2011,10/12/2011
3770,2011,20,2011,Forslag til folketingsbeslutning om politikeres pensionsprivilegier.,0,86,860002,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,14,2,12,10,,Om politikeres pensionsprivilegier.,2011,,2011,10/12/2011
3771,2011,2,208,Forslag til folketingsbeslutning om en særskilt straf for identitetstyveri og identitetssvindel.,0,86,860003,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,13,2,26,10,,Om identitetstyveri.,208,,2011,10/26/2011
3774,2011,20,2011,Forslag til folketingsbeslutning om folketingsmedlemmers eftervederlag.,0,86,860006,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,10,2,27,10,,Om folketingsmedlemmers eftervederlag.,2011,,2011,10/27/2011
3773,2011,12,1202,Forslag til folketingsbeslutning om opløsning af rocker- og indvandrerbander.,0,86,860005,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,12,2,27,10,5/10/2012,Om opløsning af rocker- og indvandrerbander.,1202,,2011,10/27/2011
3772,2011,12,1207,Forslag til folketingsbeslutning om afskaffelse af forældelsesfristen i pædofilisager.,0,86,860004,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,10,2,27,10,3/13/2012,Om afskaffelse af forældelsesfristen i pædofilisager.,1207,,2011,10/27/2011
3775,2011,20,2011,Forslag til folketingsbeslutning om ministres eftervederlag.,0,86,860007,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,4,2,27,10,,Om ministres eftervederlag.,2011,,2011,10/27/2011
3776,2011,14,1499,Forslag til folketingsbeslutning om en kompensationsordning for manglende gennemførelse af boligpakken.,0,86,860008,1,0,0,1,999,999,0,999,0,999,999,1,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,22,2,27,10,12/15/2011,Om en kompensationsordning for manglende gennemførelse af boligpakken.,1499,,2011,10/27/2011
3778,2011,1,100,Forslag til folketingsbeslutning om »Sund Vækst«.,0,86,860010,1,0,0,1,999,999,0,999,0,999,999,1,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,11,2,8,11,,Om »Sund Vækst«.,100,,2011,11/8/2011
3777,2011,15,1599,Forslag til folketingsbeslutning om afbureaukratisering og forenkling af regler for frivilligt arbejde.,0,86,860009,1,0,0,1,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,17,2,8,11,,Om afbureaukratisering og forenkling af regler for frivilligt arbejde.,1599,,2011,11/8/2011
3779,2011,14,1401,Forslag til folketingsbeslutning om et enklere grundlag for beskatning af fast ejendom.,0,86,860011,1,0,0,1,999,999,0,999,1,999,999,1,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,17,2,9,11,12/15/2011,Om et enklere grundlag for beskatning af fast ejendom.,1411,,2011,11/9/2011
3780,2011,10,1005,Forslag til folketingsbeslutning om nedsættelse af et udvalg vedrørende den danske jernbanes udvikling.,0,86,860012,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,15,2,17,11,5/8/2012,Om nedsættelse af et udvalg vedrørende den danske jernbanes udvikling.,1005,,2011,11/17/2011
3781,2011,10,1002,Forslag til folketingsbeslutning om alkolås i nye biler.,0,86,860013,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,8,2,22,11,,Om alkolås i nye biler.,1002,,2011,11/22/2011
3782,2011,3,342,Forslag til folketingsbeslutning om etablering af stofindtagelsesrum.,0,86,860014,1,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,1,,0,2,,,,,,,,,,,,,,,,,15,2,22,11,2/28/2012,om etablering af stofindtagelsesrum.,342,,2011,11/22/2011
3784,2011,12,1207,Forslag til folketingsbeslutning om tvangsbehandling af pædofile.,0,86,860016,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,12,2,29,11,,Om tvangsbehandling af pædofile.,1207,,2011,11/29/2011
3783,2011,3,325,Forslag til folketingsbeslutning om beskyttelse af psykologers tavshedspligt gennem krav om vidneudelukkelse.,0,86,860015,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,7,2,29,11,,Om beskyttelse af psykologers tavshedspligt.,325,,2011,11/29/2011
3785,2011,19,1910,"Forslag til folketingsbeslutning om Danmarks ratifikation af Det Europæiske Råds afgørelse af 25. marts 2011 om ændring af artikel 136 i traktaten om Den Europæiske Unions funktionsmåde med hensyn til en stabilitetsmekanisme for de medlemsstater, der har",1,86,860017,2,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,27,1,,,,,,,,,,,,,,,,,9,1,30,11,2/23/2012,Om stabilitetsmelkanisme for de medlemslander der har euroen som valuta.,1910,,2011,11/30/2011
3790,2011,20,2000,Forslag til folketingsbeslutning vedrørende Folketingets Ombudsmands beretning for året 2010.,0,86,860022,3,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,1,,,,,,,,,,,,,,,,,3,2,1,12,12/20/2011,Om Folketingets Ombudsmands beretning for året 2010.,2000,,2011,12/1/2011
3787,2011,12,1203,Forslag til folketingsbeslutning om skærpede beføjelser for politiet til at lukke hashklubber.,0,86,860019,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,14,2,6,12,6/11/2012,Om beføjelser til at lukke hashklubber.,1203,,2011,12/6/2011
3789,2011,4,403,"Forslag til folketingsbeslutning om at pålægge regeringen at arbejde for at få forbudt fødevarer, der er fremstillet ved tvangsfodring af dyr.",0,86,860021,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,10,2,6,12,,"Om at pålægge regeringen at arbejde for at få forbudt fødevarer, der er fremstillet ved tvangsfodring af dyr.",403,,2011,12/6/2011
3786,2011,9,900,Forslag til folketingsbeslutning om inddragelse af forældremyndighedsindehaverens opholdstilladelse ved udsendelse af eget barn til genopdragelse i udlandet.,0,86,860018,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,12,2,6,12,5/15/2012,om at inddragelse af forældremyndighedsindehavernes opholdstilladelse ved udsendelse af eget barn til genopdragelse i udlandet.,900,,2011,12/6/2011
3788,2011,12,1299,Forslag til folketingsbeslutning om dummebøder.,0,86,860020,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,11,2,6,12,5/31/2012,Om dummebøder.,1299,,2011,12/6/2011
3791,2011,20,2000,Forslag til folketingsbeslutning vedrørende valg af Folketingets ombudsmand.,0,86,860023,3,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,1,,,,,,,,,,,,,,,,,1,2,8,12,12/20/2011,Om valg af Folketingets ombudsmand.,2000,,2011,12/8/2011
3792,2011,12,1210,Forslag til folketingsbeslutning om skærpelse af straffen for overtrædelse af lejelovens § 6 vedrørende opkrævning af penge under bordet ved udlejning.,0,86,860024,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,11,2,15,12,,Om skærpelse af straffen for overtrædelse af lejelovens § 6 vedrørende opkrævning af penge under bordet ved udlejning.,1210,,2011,12/15/2011
3793,2011,9,900,Forslag til folketingsbeslutning om en fælles international fortolkning eller ændring af FN's statsløsekonvention.,0,86,860025,1,0,0,1,999,999,0,999,0,999,999,1,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,17,2,21,12,6/13/2012,Om FN's statsløsekonvention.,900,,2011,12/21/2011
3794,2011,12,1207,Forslag til folketingsbeslutning om etablering af et rejsehold til sikring af kvaliteten i kommunernes anbringelsessager.,0,86,860026,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,12,2,10,1,,Om etablering af et rejsehold til sikring af kvaliteten i kommunernes anbringelsessager.,1207,,2012,1/10/2012
3796,2011,12,1210,"Forslag til folketingsbeslutning om ændring af straffeloven, så juridiske personer skal kunne idømmes en rettighedsfrakendelse.",0,86,860028,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,15,2,17,1,,"Om ændring af straffeloven, så juridiske personer skal kunne idømmes en rettighedsfrakendelse.",1210,,2012,1/17/2012
3795,2011,2,208,Forslag til folketingsbeslutning om dna-registrering.,0,86,860027,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,12,2,17,1,,Om dna-registrering.,208,,2012,1/17/2012
3797,2011,19,1921,Forslag til folketingsbeslutning om dansk henvendelse til Ruslands præsident.,0,86,860029,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,13,2,18,1,,Dansk henvendelse til Ruslands præsident.,1908,,2012,1/18/2012
3798,2011,19,1921,Forslag til folketingsbeslutning om anerkendelse af en selvstændig palæstinensisk stat.,0,86,860030,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,9,2,20,1,,Anerkendelse af en selvstændig palæstinensisk stat.,1920,,2012,1/20/2012
3801,2011,12,1210,Forslag til folketingsbeslutning om ændring af reglerne for pædofilidømtes adgang til prøveløsladelse.,0,86,860033,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,12,2,25,1,6/11/2012,Om pædofilidømtes adgang til prøveløsladelse.,1210,,2012,1/25/2012
3799,2011,19,1906,Forslag til folketingsbeslutning om at afholde folkeafstemning om Danmarks tilslutning til den internationale traktat om en styrket økonomisk union.,0,86,860031,1,0,0,0,999,999,0,999,0,999,999,0,1,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,23,2,25,1,5/31/2012,Om folkeafstemning om Danmarks tilslutning til den internationale traktat.,1906,,2012,1/25/2012
3800,2011,12,1207,Forslag til folketingsbeslutning om skærpede straffe for seksuelle overgreb mod børn.,0,86,860032,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,12,2,25,1,5/31/2012,Om skærpede straffe for seksuelle overgreb mod børn.,1207,,2012,1/25/2012
3802,2011,12,1299,Forslag til folketingsbeslutning om kriminalisering af parallelle retssamfund.,0,86,860034,3,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,0,,0,2,,,,,,,,,,,,,,,,,14,2,27,1,4/24/2012,Om kriminalisering af parallelle retssamfund.,1299,,2012,1/27/2012
3803,2011,20,2000,Forslag til folketingsbeslutning om ændring af folketingsbeslutning om statsrevisorernes valg og virksomhed.,0,86,860035,1,1,1,0,999,999,1,999,1,999,999,1,0,999,999,0,0,0,,0,1,,,,,,,,,,,,,,,,,3,2,31,1,3/1/2012,Om statsrevisorernes valg og virksomhed.,2000,,2012,1/31/2012
3804,2011,10,1002,Forslag til folketingsbeslutning om en VVM-redegørelse om en betalingsring ved København.,0,86,860036,1,0,0,1,999,999,0,999,1,999,999,1,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,0,2,3,2,,Om en VVM-redegørelse om en betalingsring ved København.,1002,,2012,2/3/2012
3805,2011,5,500,"Forslag til folketingsbeslutning om at sikre, at det altid kan betale sig at arbejde.",0,86,860037,1,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,1,,0,2,,,,,,,,,,,,,,,,,21,2,8,2,5/8/2012,"Om at sikre, at det altid kan betale sig at arbejde.",500,,2012,2/8/2012
3806,2011,10,1002,Forslag til folketingsbeslutning om en privatfinansieret havnetunnel i København.,0,86,860038,1,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,1,,0,3,,,,,,,,,,,,,,,,,0,2,21,2,,Om en privatfinansieret havnetunnel i København.,1002,,2012,2/21/2012
3807,2011,13,1303,Forslag til folketingsbeslutning om nedsættelse af en hjemmehjælpskommission.,0,86,860039,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,10,2,21,2,,Om nedsættelse af en hjemmehjælpskommission,1303,,2012,2/21/2012
3808,2011,14,1400,Forslag til folketingsbeslutning om afskaffelse af sommerhusreglen.,0,86,860040,1,0,0,0,999,999,0,999,0,999,999,0,0,999,999,0,0,1,,0,2,,,,,,,,,,,,,,,,,11,2,21,2,5/31/2012,Om afskaffelse af sommerhusreglen.,712,,2012,2/21/2012
3809,2011,10,1001,"Forslag til folketingsbeslutning om sikkerhedsseler i busser og andre køretøjer, der transporterer børn og unge.",0,86,860041,1,0,0,0,999,999,0,999,1,999,999,0,0,999,999,0,0,0,,0,3,,,,,,,,,,,,,,,,,6,2,24,2,,Om sikkerhedsseler i busser og andre køretøjer.,1001,,2012,2/24/2012
